X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-121.78215,46.77929,0,0,685,,,,,,,,,,,,,,,,,,,,,,,
-121.78205,46.77938,0,0,686,,,,,,,,,,,,,,,,,,,,,,,
-121.78179,46.77958,0,0,687,,,,,,,,,,,,,,,,,,,,,,,
-121.7817,46.77965,0,0,688,,,,,,,,,,,,,,,,,,,,,,,
-121.78157,46.77972,0,0,689,,,,,,,,,,,,,,,,,,,,,,,
-121.78147,46.77978,0,0,690,,,,,,,,,,,,,,,,,,,,,,,
-121.78134,46.77985,0,0,691,,,,,,,,,,,,,,,,,,,,,,,
-121.78108,46.77996,0,0,692,,,,,,,,,,,,,,,,,,,,,,,
-121.78082,46.78009,0,0,693,,,,,,,,,,,,,,,,,,,,,,,
-121.78057,46.78022,0,0,694,,,,,,,,,,,,,,,,,,,,,,,
-121.78038,46.78033,0,0,695,,,,,,,,,,,,,,,,,,,,,,,
-121.7802,46.78044,0,0,696,,,,,,,,,,,,,,,,,,,,,,,
-121.78,46.78059,0,0,697,,,,,,,,,,,,,,,,,,,,,,,
-121.77974,46.78076,0,0,698,,,,,,,,,,,,,,,,,,,,,,,
-121.77969,46.78078,0,0,699,,,,,,,,,,,,,,,,,,,,,,,
-121.7796,46.78083,0,0,700,,,,,,,,,,,,,,,,,,,,,,,
-121.77951,46.78086,0,0,701,,,,,,,,,,,,,,,,,,,,,,,
-121.77944,46.78087,0,0,702,,,,,,,,,,,,,,,,,,,,,,,
-121.7793,46.78087,0,0,703,,,,,,,,,,,,,,,,,,,,,,,
-121.7792,46.78085,0,0,704,,,,,,,,,,,,,,,,,,,,,,,
-121.77909,46.7808,0,0,705,,,,,,,,,,,,,,,,,,,,,,,
-121.77904,46.78076,0,0,706,,,,,,,,,,,,,,,,,,,,,,,
-121.77892,46.78063,0,0,707,,,,,,,,,,,,,,,,,,,,,,,
-121.77881,46.7805,0,0,708,,,,,,,,,,,,,,,,,,,,,,,
-121.77872,46.7804,0,0,709,,,,,,,,,,,,,,,,,,,,,,,
-121.77858,46.78029,0,0,710,,,,,,,,,,,,,,,,,,,,,,,
-121.77847,46.78021,0,0,711,,,,,,,,,,,,,,,,,,,,,,,
-121.77828,46.7801,0,0,712,,,,,,,,,,,,,,,,,,,,,,,
-121.77812,46.78002,0,0,713,,,,,,,,,,,,,,,,,,,,,,,
-121.77798,46.77996,0,0,714,,,,,,,,,,,,,,,,,,,,,,,
-121.77779,46.7799,0,0,715,,,,,,,,,,,,,,,,,,,,,,,
-121.77751,46.7798,0,0,716,,,,,,,,,,,,,,,,,,,,,,,
-121.7773,46.77974,0,0,717,,,,,,,,,,,,,,,,,,,,,,,
-121.77711,46.77969,0,0,718,,,,,,,,,,,,,,,,,,,,,,,
-121.77689,46.77966,0,0,719,,,,,,,,,,,,,,,,,,,,,,,
-121.77657,46.77963,0,0,720,,,,,,,,,,,,,,,,,,,,,,,
-121.7757,46.77955,0,0,721,,,,,,,,,,,,,,,,,,,,,,,
-121.77549,46.77953,0,0,722,,,,,,,,,,,,,,,,,,,,,,,
-121.77526,46.77953,0,0,723,,,,,,,,,,,,,,,,,,,,,,,
-121.77506,46.77953,0,0,724,,,,,,,,,,,,,,,,,,,,,,,
-121.77475,46.77956,0,0,725,,,,,,,,,,,,,,,,,,,,,,,
-121.77443,46.77959,0,0,726,,,,,,,,,,,,,,,,,,,,,,,
-121.77352,46.7797,0,0,727,,,,,,,,,,,,,,,,,,,,,,,
-121.77301,46.77976,0,0,728,,,,,,,,,,,,,,,,,,,,,,,
-121.77258,46.77983,0,0,729,,,,,,,,,,,,,,,,,,,,,,,
-121.7722,46.77989,0,0,730,,,,,,,,,,,,,,,,,,,,,,,
-121.77192,46.77994,0,0,731,,,,,,,,,,,,,,,,,,,,,,,
-121.77154,46.78004,0,0,732,,,,,,,,,,,,,,,,,,,,,,,
-121.77117,46.78014,0,0,733,,,,,,,,,,,,,,,,,,,,,,,
-121.77081,46.78025,0,0,734,,,,,,,,,,,,,,,,,,,,,,,
-121.77051,46.78036,0,0,735,,,,,,,,,,,,,,,,,,,,,,,
-121.77015,46.78049,0,0,736,,,,,,,,,,,,,,,,,,,,,,,
-121.76876,46.78108,0,0,737,,,,,,,,,,,,,,,,,,,,,,,
-121.76821,46.78132,0,0,738,,,,,,,,,,,,,,,,,,,,,,,
-121.76769,46.78152,0,0,739,,,,,,,,,,,,,,,,,,,,,,,
-121.76726,46.78168,0,0,740,,,,,,,,,,,,,,,,,,,,,,,
-121.76703,46.78177,0,0,741,,,,,,,,,,,,,,,,,,,,,,,
-121.76641,46.78196,0,0,742,,,,,,,,,,,,,,,,,,,,,,,
-121.76551,46.78225,0,0,743,,,,,,,,,,,,,,,,,,,,,,,
-121.76498,46.78242,0,0,744,,,,,,,,,,,,,,,,,,,,,,,
-121.76454,46.78256,0,0,745,,,,,,,,,,,,,,,,,,,,,,,
-121.76436,46.78261,0,0,746,,,,,,,,,,,,,,,,,,,,,,,
-121.76422,46.78264,0,0,747,,,,,,,,,,,,,,,,,,,,,,,
-121.7641,46.78267,0,0,748,,,,,,,,,,,,,,,,,,,,,,,
-121.76399,46.78268,0,0,749,,,,,,,,,,,,,,,,,,,,,,,
-121.76391,46.7827,0,0,750,,,,,,,,,,,,,,,,,,,,,,,
-121.76379,46.7827,0,0,751,,,,,,,,,,,,,,,,,,,,,,,
-121.76368,46.78269,0,0,752,,,,,,,,,,,,,,,,,,,,,,,
-121.76358,46.78268,0,0,753,,,,,,,,,,,,,,,,,,,,,,,
-121.76346,46.78266,0,0,754,,,,,,,,,,,,,,,,,,,,,,,
-121.76336,46.78264,0,0,755,,,,,,,,,,,,,,,,,,,,,,,
-121.76327,46.78262,0,0,756,,,,,,,,,,,,,,,,,,,,,,,
-121.76318,46.78259,0,0,757,,,,,,,,,,,,,,,,,,,,,,,
-121.76308,46.78254,0,0,758,,,,,,,,,,,,,,,,,,,,,,,
-121.76299,46.78249,0,0,759,,,,,,,,,,,,,,,,,,,,,,,
-121.7629,46.78244,0,0,760,,,,,,,,,,,,,,,,,,,,,,,
-121.76284,46.78239,0,0,761,,,,,,,,,,,,,,,,,,,,,,,
-121.76273,46.78229,0,0,762,,,,,,,,,,,,,,,,,,,,,,,
-121.76168,46.78136,0,0,763,,,,,,,,,,,,,,,,,,,,,,,
-121.76163,46.78131,0,0,764,,,,,,,,,,,,,,,,,,,,,,,
-121.76157,46.78125,0,0,765,,,,,,,,,,,,,,,,,,,,,,,
-121.76153,46.78118,0,0,766,,,,,,,,,,,,,,,,,,,,,,,
-121.7615,46.7811,0,0,767,,,,,,,,,,,,,,,,,,,,,,,
-121.76148,46.78103,0,0,768,,,,,,,,,,,,,,,,,,,,,,,
-121.76147,46.78099,0,0,769,,,,,,,,,,,,,,,,,,,,,,,
-121.76146,46.78094,0,0,770,,,,,,,,,,,,,,,,,,,,,,,
-121.76147,46.78087,0,0,771,,,,,,,,,,,,,,,,,,,,,,,
-121.76148,46.78079,0,0,772,,,,,,,,,,,,,,,,,,,,,,,
-121.7615,46.78074,0,0,773,,,,,,,,,,,,,,,,,,,,,,,
-121.76154,46.78066,0,0,774,,,,,,,,,,,,,,,,,,,,,,,
-121.7616,46.78058,0,0,775,,,,,,,,,,,,,,,,,,,,,,,
-121.76168,46.78046,0,0,776,,,,,,,,,,,,,,,,,,,,,,,
-121.76184,46.7803,0,0,777,,,,,,,,,,,,,,,,,,,,,,,
-121.76219,46.77996,0,0,778,,,,,,,,,,,,,,,,,,,,,,,
-121.76269,46.77948,0,0,779,,,,,,,,,,,,,,,,,,,,,,,
-121.76323,46.77896,0,0,780,,,,,,,,,,,,,,,,,,,,,,,
-121.76356,46.77865,0,0,781,,,,,,,,,,,,,,,,,,,,,,,
-121.76377,46.77849,0,0,782,,,,,,,,,,,,,,,,,,,,,,,
-121.76405,46.7783,0,0,783,,,,,,,,,,,,,,,,,,,,,,,
-121.76428,46.77816,0,0,784,,,,,,,,,,,,,,,,,,,,,,,
-121.76466,46.77794,0,0,785,,,,,,,,,,,,,,,,,,,,,,,
-121.765,46.77773,0,0,786,,,,,,,,,,,,,,,,,,,,,,,
-121.76529,46.77752,0,0,787,,,,,,,,,,,,,,,,,,,,,,,
-121.7656,46.77728,0,0,788,,,,,,,,,,,,,,,,,,,,,,,
-121.76609,46.77689,0,0,789,,,,,,,,,,,,,,,,,,,,,,,
-121.7667,46.77648,0,0,790,,,,,,,,,,,,,,,,,,,,,,,
-121.76752,46.77593,0,0,791,,,,,,,,,,,,,,,,,,,,,,,
-121.76777,46.77575,0,0,792,,,,,,,,,,,,,,,,,,,,,,,
-121.76809,46.77551,0,0,793,,,,,,,,,,,,,,,,,,,,,,,
-121.76848,46.77518,0,0,794,,,,,,,,,,,,,,,,,,,,,,,
-121.76876,46.77497,0,0,795,,,,,,,,,,,,,,,,,,,,,,,
-121.76901,46.77481,0,0,796,,,,,,,,,,,,,,,,,,,,,,,
-121.76921,46.77467,0,0,797,,,,,,,,,,,,,,,,,,,,,,,
-121.76971,46.77439,0,0,798,,,,,,,,,,,,,,,,,,,,,,,
-121.76999,46.77426,0,0,799,,,,,,,,,,,,,,,,,,,,,,,
-121.77025,46.77415,0,0,800,,,,,,,,,,,,,,,,,,,,,,,
-121.7709,46.77392,0,0,801,,,,,,,,,,,,,,,,,,,,,,,
-121.77165,46.7737,0,0,802,,,,,,,,,,,,,,,,,,,,,,,
-121.77267,46.77339,0,0,803,,,,,,,,,,,,,,,,,,,,,,,
-121.77302,46.77327,0,0,804,,,,,,,,,,,,,,,,,,,,,,,
-121.77327,46.77318,0,0,805,,,,,,,,,,,,,,,,,,,,,,,
-121.77354,46.77307,0,0,806,,,,,,,,,,,,,,,,,,,,,,,
-121.77417,46.77283,0,0,807,,,,,,,,,,,,,,,,,,,,,,,
-121.77441,46.77275,0,0,808,,,,,,,,,,,,,,,,,,,,,,,
-121.77463,46.7727,0,0,809,,,,,,,,,,,,,,,,,,,,,,,
-121.77494,46.77264,0,0,810,,,,,,,,,,,,,,,,,,,,,,,
-121.77532,46.77258,0,0,811,,,,,,,,,,,,,,,,,,,,,,,
-121.77551,46.77252,0,0,812,,,,,,,,,,,,,,,,,,,,,,,
-121.77567,46.77244,0,0,813,,,,,,,,,,,,,,,,,,,,,,,
-121.77601,46.77227,0,0,814,,,,,,,,,,,,,,,,,,,,,,,
-121.77628,46.77215,0,0,815,,,,,,,,,,,,,,,,,,,,,,,
-121.7765,46.77205,0,0,816,,,,,,,,,,,,,,,,,,,,,,,
-121.77659,46.77199,0,0,817,,,,,,,,,,,,,,,,,,,,,,,
-121.77665,46.7719,0,0,818,,,,,,,,,,,,,,,,,,,,,,,
-121.77667,46.77184,0,0,819,,,,,,,,,,,,,,,,,,,,,,,
-121.77668,46.77175,0,0,820,,,,,,,,,,,,,,,,,,,,,,,
-121.77665,46.77165,0,0,821,,,,,,,,,,,,,,,,,,,,,,,
-121.77663,46.77156,0,0,822,,,,,,,,,,,,,,,,,,,,,,,
-121.77657,46.77143,0,0,823,,,,,,,,,,,,,,,,,,,,,,,
-121.77651,46.77129,0,0,824,,,,,,,,,,,,,,,,,,,,,,,
-121.7764,46.7711,0,0,825,,,,,,,,,,,,,,,,,,,,,,,
-121.77633,46.771,0,0,826,,,,,,,,,,,,,,,,,,,,,,,
-121.77626,46.77092,0,0,827,,,,,,,,,,,,,,,,,,,,,,,
-121.77611,46.77077,0,0,828,,,,,,,,,,,,,,,,,,,,,,,
-121.77602,46.77069,0,0,829,,,,,,,,,,,,,,,,,,,,,,,
-121.77594,46.77062,0,0,830,,,,,,,,,,,,,,,,,,,,,,,
-121.77581,46.77052,0,0,831,,,,,,,,,,,,,,,,,,,,,,,
-121.77565,46.77044,0,0,832,,,,,,,,,,,,,,,,,,,,,,,
-121.77544,46.77035,0,0,833,,,,,,,,,,,,,,,,,,,,,,,
-121.77525,46.77029,0,0,834,,,,,,,,,,,,,,,,,,,,,,,
-121.77509,46.77021,0,0,835,,,,,,,,,,,,,,,,,,,,,,,
-121.77458,46.76994,0,0,836,,,,,,,,,,,,,,,,,,,,,,,
-121.77423,46.76976,0,0,837,,,,,,,,,,,,,,,,,,,,,,,
-121.77406,46.76967,0,0,838,,,,,,,,,,,,,,,,,,,,,,,
-121.77397,46.76964,0,0,839,,,,,,,,,,,,,,,,,,,,,,,
-121.77382,46.76959,0,0,840,,,,,,,,,,,,,,,,,,,,,,,
-121.77369,46.76957,0,0,841,,,,,,,,,,,,,,,,,,,,,,,
-121.77352,46.76956,0,0,842,,,,,,,,,,,,,,,,,,,,,,,
-121.77336,46.76957,0,0,843,,,,,,,,,,,,,,,,,,,,,,,
-121.77319,46.76958,0,0,844,,,,,,,,,,,,,,,,,,,,,,,
-121.77296,46.76961,0,0,845,,,,,,,,,,,,,,,,,,,,,,,
-121.77262,46.76968,0,0,846,,,,,,,,,,,,,,,,,,,,,,,
-121.77204,46.76981,0,0,847,,,,,,,,,,,,,,,,,,,,,,,
-121.7719,46.76984,0,0,848,,,,,,,,,,,,,,,,,,,,,,,
-121.77173,46.76986,0,0,849,,,,,,,,,,,,,,,,,,,,,,,
-121.77157,46.76987,0,0,850,,,,,,,,,,,,,,,,,,,,,,,
-121.7714,46.76989,0,0,851,,,,,,,,,,,,,,,,,,,,,,,
-121.77122,46.7699,0,0,852,,,,,,,,,,,,,,,,,,,,,,,
-121.7711,46.76991,0,0,853,,,,,,,,,,,,,,,,,,,,,,,
-121.77099,46.76994,0,0,854,,,,,,,,,,,,,,,,,,,,,,,
-121.77082,46.76999,0,0,855,,,,,,,,,,,,,,,,,,,,,,,
-121.77042,46.77014,0,0,856,,,,,,,,,,,,,,,,,,,,,,,
-121.77016,46.77024,0,0,857,,,,,,,,,,,,,,,,,,,,,,,
-121.76989,46.77035,0,0,858,,,,,,,,,,,,,,,,,,,,,,,
-121.76957,46.77052,0,0,859,,,,,,,,,,,,,,,,,,,,,,,
-121.76928,46.77066,0,0,860,,,,,,,,,,,,,,,,,,,,,,,
-121.76913,46.77073,0,0,861,,,,,,,,,,,,,,,,,,,,,,,
-121.76898,46.7708,0,0,862,,,,,,,,,,,,,,,,,,,,,,,
-121.76878,46.77087,0,0,863,,,,,,,,,,,,,,,,,,,,,,,
-121.76845,46.77098,0,0,864,,,,,,,,,,,,,,,,,,,,,,,
-121.76816,46.77107,0,0,865,,,,,,,,,,,,,,,,,,,,,,,
-121.76776,46.77118,0,0,866,,,,,,,,,,,,,,,,,,,,,,,
-121.76753,46.77125,0,0,867,,,,,,,,,,,,,,,,,,,,,,,
-121.76729,46.77134,0,0,868,,,,,,,,,,,,,,,,,,,,,,,
-121.76711,46.77142,0,0,869,,,,,,,,,,,,,,,,,,,,,,,
-121.76694,46.7715,0,0,870,,,,,,,,,,,,,,,,,,,,,,,
-121.76677,46.77161,0,0,871,,,,,,,,,,,,,,,,,,,,,,,
-121.76666,46.77168,0,0,872,,,,,,,,,,,,,,,,,,,,,,,
-121.76658,46.77176,0,0,873,,,,,,,,,,,,,,,,,,,,,,,
-121.76649,46.77187,0,0,874,,,,,,,,,,,,,,,,,,,,,,,
-121.7664,46.77204,0,0,875,,,,,,,,,,,,,,,,,,,,,,,
-121.76622,46.77239,0,0,876,,,,,,,,,,,,,,,,,,,,,,,
-121.76614,46.77253,0,0,877,,,,,,,,,,,,,,,,,,,,,,,
-121.76606,46.77263,0,0,878,,,,,,,,,,,,,,,,,,,,,,,
-121.76599,46.77269,0,0,879,,,,,,,,,,,,,,,,,,,,,,,
-121.76591,46.77276,0,0,880,,,,,,,,,,,,,,,,,,,,,,,
-121.76575,46.77287,0,0,881,,,,,,,,,,,,,,,,,,,,,,,
-121.76559,46.77296,0,0,882,,,,,,,,,,,,,,,,,,,,,,,
-121.76425,46.77361,0,0,883,,,,,,,,,,,,,,,,,,,,,,,
-121.76394,46.77377,0,0,884,,,,,,,,,,,,,,,,,,,,,,,
-121.76376,46.77386,0,0,885,,,,,,,,,,,,,,,,,,,,,,,
-121.76366,46.77391,0,0,886,,,,,,,,,,,,,,,,,,,,,,,
-121.76359,46.77397,0,0,887,,,,,,,,,,,,,,,,,,,,,,,
-121.7635,46.77405,0,0,888,,,,,,,,,,,,,,,,,,,,,,,
-121.76342,46.77414,0,0,889,,,,,,,,,,,,,,,,,,,,,,,
-121.76336,46.77422,0,0,890,,,,,,,,,,,,,,,,,,,,,,,
-121.76332,46.7743,0,0,891,,,,,,,,,,,,,,,,,,,,,,,
-121.76328,46.77442,0,0,892,,,,,,,,,,,,,,,,,,,,,,,
-121.76324,46.77452,0,0,893,,,,,,,,,,,,,,,,,,,,,,,
-121.76312,46.77497,0,0,894,,,,,,,,,,,,,,,,,,,,,,,
-121.76304,46.77538,0,0,895,,,,,,,,,,,,,,,,,,,,,,,
-121.76297,46.77571,0,0,896,,,,,,,,,,,,,,,,,,,,,,,
-121.76291,46.77593,0,0,897,,,,,,,,,,,,,,,,,,,,,,,
-121.76287,46.77604,0,0,898,,,,,,,,,,,,,,,,,,,,,,,
-121.76283,46.77615,0,0,899,,,,,,,,,,,,,,,,,,,,,,,
-121.76275,46.77629,0,0,900,,,,,,,,,,,,,,,,,,,,,,,
-121.76267,46.7764,0,0,901,,,,,,,,,,,,,,,,,,,,,,,
-121.76259,46.77648,0,0,902,,,,,,,,,,,,,,,,,,,,,,,
-121.76241,46.77665,0,0,903,,,,,,,,,,,,,,,,,,,,,,,
-121.7622,46.77683,0,0,904,,,,,,,,,,,,,,,,,,,,,,,
-121.76186,46.77712,0,0,905,,,,,,,,,,,,,,,,,,,,,,,
-121.76165,46.7773,0,0,906,,,,,,,,,,,,,,,,,,,,,,,
-121.76146,46.77747,0,0,907,,,,,,,,,,,,,,,,,,,,,,,
-121.76116,46.77772,0,0,908,,,,,,,,,,,,,,,,,,,,,,,
-121.761,46.77784,0,0,909,,,,,,,,,,,,,,,,,,,,,,,
-121.7609,46.7779,0,0,910,,,,,,,,,,,,,,,,,,,,,,,
-121.76083,46.77795,0,0,911,,,,,,,,,,,,,,,,,,,,,,,
-121.76067,46.77802,0,0,912,,,,,,,,,,,,,,,,,,,,,,,
-121.76031,46.77815,0,0,913,,,,,,,,,,,,,,,,,,,,,,,
-121.76017,46.77821,0,0,914,,,,,,,,,,,,,,,,,,,,,,,
-121.75992,46.77829,0,0,915,,,,,,,,,,,,,,,,,,,,,,,
-121.75967,46.77837,0,0,916,,,,,,,,,,,,,,,,,,,,,,,
-121.75948,46.77842,0,0,917,,,,,,,,,,,,,,,,,,,,,,,
-121.75934,46.77843,0,0,918,,,,,,,,,,,,,,,,,,,,,,,
-121.75912,46.77844,0,0,919,,,,,,,,,,,,,,,,,,,,,,,
-121.75888,46.77844,0,0,920,,,,,,,,,,,,,,,,,,,,,,,
-121.75867,46.77843,0,0,921,,,,,,,,,,,,,,,,,,,,,,,
-121.75847,46.7784,0,0,922,,,,,,,,,,,,,,,,,,,,,,,
-121.75836,46.77838,0,0,923,,,,,,,,,,,,,,,,,,,,,,,
-121.75823,46.77833,0,0,924,,,,,,,,,,,,,,,,,,,,,,,
-121.75813,46.77829,0,0,925,,,,,,,,,,,,,,,,,,,,,,,
-121.75805,46.77824,0,0,926,,,,,,,,,,,,,,,,,,,,,,,
-121.75797,46.77817,0,0,927,,,,,,,,,,,,,,,,,,,,,,,
-121.75791,46.7781,0,0,928,,,,,,,,,,,,,,,,,,,,,,,
-121.75788,46.77801,0,0,929,,,,,,,,,,,,,,,,,,,,,,,
-121.75786,46.77794,0,0,930,,,,,,,,,,,,,,,,,,,,,,,
-121.75787,46.77786,0,0,931,,,,,,,,,,,,,,,,,,,,,,,
-121.75788,46.77779,0,0,932,,,,,,,,,,,,,,,,,,,,,,,
-121.75792,46.77768,0,0,933,,,,,,,,,,,,,,,,,,,,,,,
-121.75795,46.77761,0,0,934,,,,,,,,,,,,,,,,,,,,,,,
-121.75801,46.77747,0,0,935,,,,,,,,,,,,,,,,,,,,,,,
-121.75803,46.77741,0,0,936,,,,,,,,,,,,,,,,,,,,,,,
-121.75804,46.77733,0,0,937,,,,,,,,,,,,,,,,,,,,,,,
-121.75802,46.77727,0,0,938,,,,,,,,,,,,,,,,,,,,,,,
-121.75799,46.7772,0,0,939,,,,,,,,,,,,,,,,,,,,,,,
-121.75791,46.77707,0,0,940,,,,,,,,,,,,,,,,,,,,,,,
-121.75783,46.77699,0,0,941,,,,,,,,,,,,,,,,,,,,,,,
-121.75718,46.77624,0,0,942,,,,,,,,,,,,,,,,,,,,,,,
-121.75705,46.7761,0,0,943,,,,,,,,,,,,,,,,,,,,,,,
-121.75689,46.77599,0,0,944,,,,,,,,,,,,,,,,,,,,,,,
-121.75676,46.77593,0,0,945,,,,,,,,,,,,,,,,,,,,,,,
-121.75662,46.77589,0,0,946,,,,,,,,,,,,,,,,,,,,,,,
-121.75648,46.77588,0,0,947,,,,,,,,,,,,,,,,,,,,,,,
-121.75626,46.77589,0,0,948,,,,,,,,,,,,,,,,,,,,,,,
-121.75612,46.77591,0,0,949,,,,,,,,,,,,,,,,,,,,,,,
-121.75597,46.77595,0,0,950,,,,,,,,,,,,,,,,,,,,,,,
-121.75568,46.77605,0,0,951,,,,,,,,,,,,,,,,,,,,,,,
-121.75471,46.77636,0,0,952,,,,,,,,,,,,,,,,,,,,,,,
-121.75446,46.77643,0,0,953,,,,,,,,,,,,,,,,,,,,,,,
-121.75421,46.77648,0,0,954,,,,,,,,,,,,,,,,,,,,,,,
-121.754,46.77649,0,0,955,,,,,,,,,,,,,,,,,,,,,,,
-121.75388,46.77648,0,0,956,,,,,,,,,,,,,,,,,,,,,,,
-121.7538,46.77647,0,0,957,,,,,,,,,,,,,,,,,,,,,,,
-121.7537,46.77645,0,0,958,,,,,,,,,,,,,,,,,,,,,,,
-121.75357,46.77641,0,0,959,,,,,,,,,,,,,,,,,,,,,,,
-121.75348,46.77637,0,0,960,,,,,,,,,,,,,,,,,,,,,,,
-121.7534,46.77633,0,0,961,,,,,,,,,,,,,,,,,,,,,,,
-121.75334,46.77626,0,0,962,,,,,,,,,,,,,,,,,,,,,,,
-121.75328,46.77621,0,0,963,,,,,,,,,,,,,,,,,,,,,,,
-121.75324,46.77616,0,0,964,,,,,,,,,,,,,,,,,,,,,,,
-121.7532,46.77604,0,0,965,,,,,,,,,,,,,,,,,,,,,,,
-121.75311,46.77573,0,0,966,,,,,,,,,,,,,,,,,,,,,,,
-121.75309,46.77564,0,0,967,,,,,,,,,,,,,,,,,,,,,,,
-121.75307,46.77558,0,0,968,,,,,,,,,,,,,,,,,,,,,,,
-121.75302,46.7755,0,0,969,,,,,,,,,,,,,,,,,,,,,,,
-121.75298,46.77543,0,0,970,,,,,,,,,,,,,,,,,,,,,,,
-121.75291,46.77535,0,0,971,,,,,,,,,,,,,,,,,,,,,,,
-121.7523,46.77483,0,0,972,,,,,,,,,,,,,,,,,,,,,,,
-121.7518,46.77441,0,0,973,,,,,,,,,,,,,,,,,,,,,,,
-121.7514,46.77409,0,0,974,,,,,,,,,,,,,,,,,,,,,,,
-121.75129,46.774,0,0,975,,,,,,,,,,,,,,,,,,,,,,,
-121.75121,46.77395,0,0,976,,,,,,,,,,,,,,,,,,,,,,,
-121.75112,46.77389,0,0,977,,,,,,,,,,,,,,,,,,,,,,,
-121.75103,46.77384,0,0,978,,,,,,,,,,,,,,,,,,,,,,,
-121.75093,46.7738,0,0,979,,,,,,,,,,,,,,,,,,,,,,,
-121.75085,46.77377,0,0,980,,,,,,,,,,,,,,,,,,,,,,,
-121.75077,46.77376,0,0,981,,,,,,,,,,,,,,,,,,,,,,,
-121.75068,46.77374,0,0,982,,,,,,,,,,,,,,,,,,,,,,,
-121.75057,46.77374,0,0,983,,,,,,,,,,,,,,,,,,,,,,,
-121.75043,46.77376,0,0,984,,,,,,,,,,,,,,,,,,,,,,,
-121.75032,46.77377,0,0,985,,,,,,,,,,,,,,,,,,,,,,,
-121.75018,46.7738,0,0,986,,,,,,,,,,,,,,,,,,,,,,,
-121.75003,46.77384,0,0,987,,,,,,,,,,,,,,,,,,,,,,,
-121.74979,46.77392,0,0,988,,,,,,,,,,,,,,,,,,,,,,,
-121.7496,46.77399,0,0,989,,,,,,,,,,,,,,,,,,,,,,,
-121.74938,46.77408,0,0,990,,,,,,,,,,,,,,,,,,,,,,,
-121.74915,46.77419,0,0,991,,,,,,,,,,,,,,,,,,,,,,,
-121.74854,46.77452,0,0,992,,,,,,,,,,,,,,,,,,,,,,,
-121.74762,46.77494,0,0,993,,,,,,,,,,,,,,,,,,,,,,,
-121.7466,46.77551,0,0,994,,,,,,,,,,,,,,,,,,,,,,,
-121.74603,46.77582,0,0,995,,,,,,,,,,,,,,,,,,,,,,,
-121.74585,46.77596,0,0,996,,,,,,,,,,,,,,,,,,,,,,,
-121.74576,46.77606,0,0,997,,,,,,,,,,,,,,,,,,,,,,,
-121.74572,46.77614,0,0,998,,,,,,,,,,,,,,,,,,,,,,,
-121.74567,46.77626,0,0,999,,,,,,,,,,,,,,,,,,,,,,,
-121.74567,46.77644,0,0,1000,,,,,,,,,,,,,,,,,,,,,,,
-121.74567,46.77658,0,0,1001,,,,,,,,,,,,,,,,,,,,,,,
-121.74566,46.77666,0,0,1002,,,,,,,,,,,,,,,,,,,,,,,
-121.74561,46.77679,0,0,1003,,,,,,,,,,,,,,,,,,,,,,,
-121.74556,46.7769,0,0,1004,,,,,,,,,,,,,,,,,,,,,,,
-121.74547,46.77699,0,0,1005,,,,,,,,,,,,,,,,,,,,,,,
-121.74535,46.7771,0,0,1006,,,,,,,,,,,,,,,,,,,,,,,
-121.74523,46.77719,0,0,1007,,,,,,,,,,,,,,,,,,,,,,,
-121.7451,46.77726,0,0,1008,,,,,,,,,,,,,,,,,,,,,,,
-121.74484,46.77739,0,0,1009,,,,,,,,,,,,,,,,,,,,,,,
-121.74443,46.77757,0,0,1010,,,,,,,,,,,,,,,,,,,,,,,
-121.74317,46.77814,0,0,1011,,,,,,,,,,,,,,,,,,,,,,,
-121.74306,46.77818,0,0,1012,,,,,,,,,,,,,,,,,,,,,,,
-121.74297,46.77825,0,0,1013,,,,,,,,,,,,,,,,,,,,,,,
-121.74291,46.7783,0,0,1014,,,,,,,,,,,,,,,,,,,,,,,
-121.74288,46.77834,0,0,1015,,,,,,,,,,,,,,,,,,,,,,,
-121.74286,46.77839,0,0,1016,,,,,,,,,,,,,,,,,,,,,,,
-121.74285,46.77844,0,0,1017,,,,,,,,,,,,,,,,,,,,,,,
-121.74286,46.77848,0,0,1018,,,,,,,,,,,,,,,,,,,,,,,
-121.74289,46.77855,0,0,1019,,,,,,,,,,,,,,,,,,,,,,,
-121.74292,46.77858,0,0,1020,,,,,,,,,,,,,,,,,,,,,,,
-121.74296,46.77862,0,0,1021,,,,,,,,,,,,,,,,,,,,,,,
-121.74302,46.77866,0,0,1022,,,,,,,,,,,,,,,,,,,,,,,
-121.74308,46.77869,0,0,1023,,,,,,,,,,,,,,,,,,,,,,,
-121.74315,46.77871,0,0,1024,,,,,,,,,,,,,,,,,,,,,,,
-121.74326,46.77872,0,0,1025,,,,,,,,,,,,,,,,,,,,,,,
-121.74336,46.77871,0,0,1026,,,,,,,,,,,,,,,,,,,,,,,
-121.74345,46.77868,0,0,1027,,,,,,,,,,,,,,,,,,,,,,,
-121.74353,46.77864,0,0,1028,,,,,,,,,,,,,,,,,,,,,,,
-121.74361,46.77859,0,0,1029,,,,,,,,,,,,,,,,,,,,,,,
-121.74397,46.77828,0,0,1030,,,,,,,,,,,,,,,,,,,,,,,
